date,ticker,simfinid_x,open,high,low,close,adj._close,volume,dividend,shares_outstanding,simfinid_y,company_name,industryid,isin,end_of_financial_year_(month),market,main_currency,ma_5,ma_20,volatility_10,price_movement
2020-02-27,NVDA,172199,6.37,6.67,6.22,6.32,6.29,906414920,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,21.05399999999998,52.07900000000001,90.38056163308072,0
2020-02-27,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,20736250,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,21.05399999999998,52.07900000000001,90.77830798770763,0
2020-02-27,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,2780004,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,1.2579999999999774,48.5835,90.77830798770763,1
2020-02-27,SPY,1072401,305.46,311.56,297.51,297.51,275.66,282544492,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,56.389999999999986,47.882000000000005,115.14531515051362,0
2020-02-27,SEEK,660635,0.0,0.0,0.0,0.0,0.0,1,0.0,8471034676.0,660635,"THEDIRECTORY.COM, INC.",101002.0,Unknown,11.0,us,USD,56.389999999999986,47.882000000000005,117.51918247673437,1
2020-02-27,AAPL,111052,70.28,71.5,68.24,68.38,66.38,320605524,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,68.40799999999999,48.5345,88.33189991918735,0
2020-02-27,TSLA,56317,48.67,49.32,44.6,45.27,45.27,364157400,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,77.46199999999997,50.798,86.93369872111349,1
2020-02-27,AMZN,62747,96.72,98.75,94.14,94.22,94.22,162879860,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,96.30599999999998,55.18300000000001,86.64374707194203,0
2020-02-28,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,5001000,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,41.17399999999998,55.18300000000001,86.64374707194203,1
2020-02-28,AMZN,62747,90.73,94.49,90.56,94.19,94.19,189875940,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,60.01199999999998,54.9605,85.8676484739418,1
2020-02-28,SPY,1072401,288.7,297.89,285.54,296.26,274.5,384911854,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,101.63599999999998,68.6855,107.11163572024589,0
2020-02-28,AAPL,111052,64.31,69.6,64.09,68.34,66.34,426884920,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,105.84999999999998,71.6695,103.24528487484973,0
2020-02-28,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,31966648,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,87.00599999999997,71.6695,103.24528487484973,1
2020-02-28,NVDA,172199,6.06,6.81,6.04,6.75,6.73,1134675280,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,88.35199999999998,69.41,83.03875842708092,0
2020-02-28,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1000025,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,69.51399999999998,65.859,83.03875842708092,1
2020-02-28,TSLA,56317,41.98,46.03,40.77,44.53,44.53,368462565,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,23.51999999999998,53.6545,83.27860600284907,1
2020-03-02,SPY,1072401,298.21,309.16,294.46,309.09,286.39,237377617,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,67.52999999999997,67.974,108.72814978447643,0
2020-03-02,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,150002,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,67.52999999999997,63.025,112.03521735993944,1
2020-03-02,TSLA,56317,47.42,49.58,45.78,49.57,49.57,302924865,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,76.09799999999997,65.5035,109.2998557740229,1
2020-03-02,AMZN,62747,95.32,97.73,93.5,97.7,97.7,135233020,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,95.63799999999996,70.3885,109.34817411471582,0
2020-03-02,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,4844834,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,86.73199999999997,70.074,88.23085731319976,1
2020-03-02,AAPL,111052,70.57,75.36,69.43,74.7,72.52,341397356,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,43.957999999999984,73.7,88.3397078454656,0
2020-03-02,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,13093100,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,43.957999999999984,73.7,88.3397078454656,1
2020-03-02,NVDA,172199,6.92,6.94,6.53,6.91,6.89,890745560,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,35.42199999999998,60.2615,88.32985804484356,1
2020-03-03,SPY,1072401,309.5,313.84,297.57,300.24,278.19,298851919,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,71.51999999999998,74.171,109.97294318250378,0
2020-03-03,AAPL,111052,75.92,76.0,71.45,72.33,70.22,319475408,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,85.56399999999996,74.363,109.2571253511641,0
2020-03-03,NVDA,172199,6.97,7.03,6.56,6.65,6.62,652793120,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,72.38399999999997,72.43050000000001,85.52763938569146,0
2020-03-03,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,8980199,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,72.38399999999997,67.71950000000001,85.52763938569146,0
2020-03-03,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,930262,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,71.00599999999997,67.71950000000001,87.49537349038643,1
2020-03-03,AMZN,62747,98.77,99.82,94.4,95.45,95.45,150689820,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,34.457999999999984,67.7825,87.37106862241193,0
2020-03-03,TSLA,56317,53.67,53.8,47.74,49.7,49.7,386760045,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,30.353999999999978,56.5425,85.413573661073,0
2020-03-03,SANP,660201,0.0,0.0,0.0,0.0,0.0,5081410,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,29.02999999999998,53.22550000000001,87.10186565803916,1
2020-03-04,SPY,1072401,306.12,313.1,303.33,312.86,289.88,175893889,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,87.00599999999997,67.71950000000001,112.79780220967658,0
2020-03-04,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,44860678,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,87.00599999999997,67.38300000000001,113.31179964053948,1
2020-03-04,NVDA,172199,6.75,7.12,6.68,7.11,7.09,597407360,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,69.33399999999997,67.7375,90.49505796205418,0
2020-03-04,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,1409000,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,59.39399999999996,65.511,91.6324424838471,0
2020-03-04,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,600001,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,59.39399999999996,51.191500000000005,91.96283401461697,1
2020-03-04,TSLA,56317,50.93,51.1,48.32,49.97,49.97,225734655,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,11.411999999999967,53.69,90.64167491955459,1
2020-03-04,AAPL,111052,74.11,75.85,73.28,75.69,73.47,219178272,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,26.105999999999966,54.885000000000005,89.17554811842881,1
2020-03-04,AMZN,62747,97.33,98.9,96.1,98.79,98.79,95458380,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,44.44599999999997,54.939499999999995,89.34350526665787,0
2020-03-05,NVDA,172199,6.91,7.08,6.79,6.83,6.81,540327480,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,45.807999999999964,55.28000000000001,90.74550034146164,0
2020-03-05,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,46202078,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,45.807999999999964,51.65400000000001,90.74550034146164,1
2020-03-05,AMZN,62747,96.65,98.04,95.5,96.2,96.2,94964200,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,55.053999999999974,56.464,42.11237243640185,0
2020-03-05,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,4577055,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,40.35999999999997,56.119499999999995,42.11237243640185,1
2020-03-05,SPY,1072401,304.98,308.47,300.01,302.46,280.25,185533970,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,76.65199999999996,56.222500000000004,87.45371505354508,0
2020-03-05,AAPL,111052,73.88,74.89,72.85,73.23,71.09,187572876,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,89.50799999999997,56.266,84.83508378023794,0
2020-03-05,TSLA,56317,48.25,49.72,47.87,48.3,48.3,162789855,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,99.16799999999996,58.35000000000001,81.87847441991894,0
2020-03-05,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,610000,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,79.92799999999997,58.35000000000001,84.87540599804706,1
2020-03-06,SPY,1072401,293.15,298.78,290.23,297.46,275.61,228315219,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,135.04999999999995,72.13050000000001,107.51032128746206,0
2020-03-06,NVDA,172199,6.65,6.71,6.45,6.65,6.63,515412280,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,80.32599999999996,67.68950000000001,110.36663872445024,0
2020-03-06,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,7302,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,66.10799999999998,65.20450000000001,110.87789127383925,1
2020-03-06,TSLA,56317,46.0,47.13,45.62,46.9,46.9,189943770,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,65.82799999999997,67.5495,108.18010679726035,0
2020-03-06,SANP,660201,0.0,0.0,0.0,0.0,0.0,1002690,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,65.82799999999997,53.05550000000001,111.06512141782201,0
2020-03-06,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,3230000,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,10.705999999999966,53.05550000000001,111.06512141782201,0
2020-03-06,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,48776702,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,9.379999999999965,52.701,85.29243877520572,1
2020-03-06,AAPL,111052,70.5,72.7,70.31,72.26,70.15,226176984,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,23.409999999999968,56.2085,85.26082250626274,0
2020-03-06,SEEK,660635,0.0,0.0,0.0,0.0,0.0,10000000,0.0,8471034676.0,660635,"THEDIRECTORY.COM, INC.",101002.0,Unknown,11.0,us,USD,14.029999999999967,56.2085,86.39843818675837,1
2020-03-06,AMZN,62747,93.75,95.54,93.47,95.05,95.05,105471600,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,33.039999999999964,58.4625,86.74532356271429,0
2020-03-09,AMZN,62747,88.69,93.14,88.06,90.03,90.03,156264640,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,51.04599999999997,59.290499999999994,40.51230134169124,0
2020-03-09,AAPL,111052,65.94,69.52,65.75,66.54,64.6,286744832,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.965999999999966,57.580999999999996,40.80387591883885,0
2020-03-09,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,7725057,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,49.935999999999964,57.2405,40.80387591883885,1
2020-03-09,NVDA,172199,6.0,6.49,5.95,6.14,6.11,614158400,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,51.157999999999966,57.54600000000001,41.69696183976315,1
2020-03-09,TSLA,56317,40.36,44.2,40.33,40.53,40.53,256106100,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,40.25399999999997,54.7625,40.11659785342384,0
2020-03-09,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,5006401,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,22.247999999999966,54.7625,40.11659785342384,0
2020-03-09,SEEK,660635,0.0,0.0,0.0,0.0,0.0,18000,0.0,8471034676.0,660635,"THEDIRECTORY.COM, INC.",101002.0,Unknown,11.0,us,USD,9.327999999999966,40.75,40.11659785342384,1
2020-03-09,SPY,1072401,275.3,284.19,273.45,274.23,254.09,305980554,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,60.14599999999997,49.9,79.76332190368643,0
2020-03-10,TSLA,56317,43.96,44.53,40.53,43.02,43.02,233916645,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,67.52799999999996,49.636,77.59553853870146,0
2020-03-10,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,430198,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,59.42199999999997,49.636,78.55129955781901,1
2020-03-10,SPY,1072401,284.64,288.52,273.5,288.42,267.24,274894230,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,112.86999999999998,49.2175,104.37148093335753,0
2020-03-10,AMZN,62747,93.54,94.71,90.91,94.59,94.59,142666200,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,131.78799999999995,53.6155,104.70733475316379,0
2020-03-10,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,7490265,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,80.96999999999996,53.6155,104.70733475316379,0
2020-03-10,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,9403100,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,72.36599999999996,51.27049999999999,105.14211916892927,1
2020-03-10,NVDA,172199,6.41,6.53,6.15,6.53,6.5,580648720,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,73.66599999999997,51.595499999999994,106.73859285396468,1
2020-03-10,AAPL,111052,69.28,71.61,67.34,71.33,69.25,285290080,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,34.06799999999997,55.05799999999999,104.15682998355035,1
2020-03-11,SPY,1072401,280.7,281.94,270.88,274.36,254.21,254604444,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,65.99199999999996,67.76849999999999,114.71953713295737,0
2020-03-11,AAPL,111052,69.35,70.31,67.97,68.86,66.84,256379880,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,79.35999999999997,67.60300000000001,101.03852733267418,0
2020-03-11,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,15077500,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,79.35999999999997,67.60300000000001,103.677202149535,1
2020-03-11,AMZN,62747,92.89,93.57,90.08,91.04,91.04,112936620,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,96.26799999999997,67.4025,100.21475751272025,0
2020-03-11,NVDA,172199,6.39,6.42,6.06,6.16,6.14,502067720,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,83.64599999999997,63.20799999999999,79.2744228122931,0
2020-03-11,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,4478250,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,32.80399999999997,59.977999999999994,80.17514117369684,0
2020-03-11,SEEK,660635,0.0,0.0,0.0,0.0,0.0,5000,0.0,8471034676.0,660635,"THEDIRECTORY.COM, INC.",101002.0,Unknown,11.0,us,USD,19.435999999999968,59.977999999999994,80.17514117369684,0
2020-03-11,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,3500000,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,19.435999999999968,59.6725,80.17514117369684,1
2020-03-11,TSLA,56317,42.68,43.57,40.87,42.28,42.28,201203805,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,9.683999999999966,59.76000000000001,78.83519098586477,0
2020-03-11,SANP,660201,0.0,0.0,0.0,0.0,0.0,685000,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,8.455999999999966,59.76000000000001,80.27518178117069,1
2020-03-12,SPY,1072401,256.0,266.66,247.68,248.11,229.89,389612072,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,54.43399999999997,71.25450000000001,73.33667090132252,0
2020-03-12,AMZN,62747,86.1,88.25,83.75,83.83,83.83,226924280,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,71.19999999999996,62.741499999999995,74.1269551812594,0
2020-03-12,AAPL,111052,63.98,67.5,62.0,62.06,60.24,418474068,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,83.24799999999996,63.6025,72.4640206201977,0
2020-03-12,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,42614048,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,74.79199999999996,63.6025,72.64108889296436,1
2020-03-12,TSLA,56317,38.73,39.63,36.42,37.37,37.37,283635780,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,82.26599999999996,52.109,71.5802973279348,0
2020-03-12,SANP,660201,0.0,0.0,0.0,0.0,0.0,1050000,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,36.28799999999997,47.37949999999999,71.5802973279348,0
2020-03-12,SEEK,660635,0.0,0.0,0.0,0.0,0.0,1000020,0.0,8471034676.0,660635,"THEDIRECTORY.COM, INC.",101002.0,Unknown,11.0,us,USD,19.521999999999966,47.37949999999999,71.5802973279348,0
2020-03-12,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,19877125,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,7.473999999999966,47.37949999999999,71.5802973279348,0
2020-03-12,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,327735,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,7.473999999999966,47.0545,73.01675501021816,1
2020-03-12,NVDA,172199,5.64,5.9,5.39,5.41,5.39,816541400,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,1.0779999999999659,43.8615,72.69857996473442,0
2020-03-13,SEEK,660635,0.0,0.0,0.0,0.0,0.0,1180000,0.0,8471034676.0,660635,"THEDIRECTORY.COM, INC.",101002.0,Unknown,11.0,us,USD,1.0779999999999659,31.151,30.89651294599801,1
2020-03-13,TSLA,56317,39.67,40.5,33.47,36.44,36.44,339603810,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,8.365999999999966,29.631,22.205977273397984,0
2020-03-13,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,8514736,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,8.365999999999966,29.631,15.370168075420288,1
2020-03-13,SPY,1072401,263.09,271.48,248.52,269.32,249.54,326142197,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,58.273999999999965,37.556,77.61490080304596,0
2020-03-13,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,9260501,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,57.195999999999955,37.249,78.27124462051464,1
2020-03-13,AMZN,62747,87.75,89.32,84.03,89.25,89.25,176194500,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,75.04599999999996,41.7115,79.65588585353318,0
2020-03-13,NVDA,172199,5.76,6.03,5.49,6.02,6.0,634837720,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,68.95799999999997,42.0115,79.359377629728,0
2020-03-13,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,5308099,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,68.95799999999997,42.0115,79.359377629728,1
2020-03-13,AAPL,111052,66.22,69.98,63.24,69.49,67.46,370732128,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,32.54199999999996,43.270500000000006,78.57104835752158,0
2020-03-16,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,270001,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,32.54199999999996,43.270500000000006,78.89390040498128,0
2020-03-16,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,8740000,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,14.69199999999996,31.776,78.89390040498128,1
2020-03-16,SPY,1072401,241.18,256.9,237.36,239.85,222.23,295019288,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,57.93799999999995,38.696000000000005,96.58175095626383,0
2020-03-16,AMZN,62747,82.08,87.97,81.3,84.46,84.46,178345300,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,74.82999999999996,39.907,94.07728373818806,0
2020-03-16,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,60123776,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,61.337999999999965,39.907,72.29449233670721,1
2020-03-16,NVDA,172199,5.31,5.65,4.85,4.91,4.89,726972120,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,62.31599999999996,38.283,71.9574645112575,1
2020-03-16,AAPL,111052,60.49,64.77,60.0,60.55,58.78,322423460,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,74.07199999999996,41.222,70.6225470449141,0
2020-03-16,SANP,660201,0.0,0.0,0.0,0.0,0.0,100000,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,29.62599999999996,41.222,71.00929623021979,1
2020-03-16,TSLA,56317,31.3,32.99,29.48,29.67,29.67,307341960,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,18.66799999999996,42.7055,69.58219399466437,0
2020-03-17,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,7470279,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,18.66799999999996,42.7055,70.61363875972464,0
